"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000103175",274.850806295149,1.66418224212283,0.377140007972302,4.41263776566779,1.02118772910547e-05,0.00021875372216835,"WFDC1"
"ENSG00000167771",45.9705586712598,-1.40745176126525,0.318954271721238,-4.41270704314425,1.02086090730159e-05,0.00021875372216835,"RCOR2"
"ENSG00000126062",1341.13567820936,0.375742852133098,0.0852529752204374,4.40738696991566,1.04625167513041e-05,0.00022349057291749,"TMEM115"
"ENSG00000127324",25.3351357594336,3.90537467347148,0.886046628078528,4.40764012830864,1.04502989808714e-05,0.00022349057291749,"TSPAN8"
"ENSG00000044090",1230.24037547482,-0.428707329603007,0.0973111120876028,-4.4055331442217,1.05524014903026e-05,0.000224460843498079,"CUL7"
"ENSG00000101126",1652.31830284382,-0.333719178580894,0.0757414865281585,-4.40602890011707,1.05282922648435e-05,0.000224460843498079,"ADNP"
"ENSG00000146247",1611.46468014905,-0.456211443063674,0.103553584755504,-4.40555915220912,1.05511353803198e-05,0.000224460843498079,"PHIP"
"ENSG00000105419",930.489259155313,0.647363018548426,0.146978950607837,4.40446074673435,1.06047340025347e-05,0.000225257638805592,"MEIS3"
"ENSG00000137959",100.930552118511,1.45828670525459,0.331690351199256,4.39653037835446,1.09994972525216e-05,0.00023331566651182,"IFI44L"
"ENSG00000181634",27.6898016044377,-2.01681827697199,0.459168069191569,-4.39233128846021,1.12141645322271e-05,0.000237536394182628,"TNFSF15"
"ENSG00000137965",203.386626205411,-1.03437258164453,0.235642422030374,-4.38958559639655,1.1356687061457e-05,0.000240219309421462,"IFI44"
"ENSG00000101460",478.026190127892,0.607582330096649,0.13843585347512,4.38890876058959,1.13920847878253e-05,0.000240242433269431,"MAP1LC3A"
"ENSG00000159212",748.984948400376,1.04745611757118,0.238673591633475,4.38865527770551,1.14053687369244e-05,0.000240242433269431,"CLIC6"
"ENSG00000172081",950.127675280757,0.531309687294925,0.121052597178062,4.38908127277431,1.13830526129287e-05,0.000240242433269431,"MOB3A"
"ENSG00000126705",598.825305882244,-0.526122897727072,0.120011191373838,-4.38394862765911,1.16547268436707e-05,0.000244813922395829,"AHDC1"
"ENSG00000196159",2999.9851378813,0.503698995610178,0.114895282434705,4.38398326664485,1.16528728074237e-05,0.000244813922395829,"FAT4"
"ENSG00000147027",12756.5450291773,1.16792390624888,0.266672549638743,4.37961802904365,1.18887515376593e-05,0.00024938385323802,"TMEM47"
"ENSG00000278817",15.2128268168988,4.08092617046809,0.932457091922819,4.37652971468404,1.20583759135449e-05,0.000252592120623288,"LOC102724770"
"ENSG00000177469",19490.5474683114,0.654627353065192,0.149633009627026,4.37488596063735,1.21495977576242e-05,0.000254151461380136,"CAVIN1"
"ENSG00000134987",1083.46397977032,-0.778691677158764,0.178133968151467,-4.37138230983909,1.23462393813698e-05,0.00025790868335289,"WDR36"
"ENSG00000164761",7814.68191222569,-1.58694188465069,0.363428699734028,-4.36658383284555,1.26204862262168e-05,0.000263274468176382,"TNFRSF11B"
"ENSG00000064309",400.460451223338,-1.49092805891993,0.342460909184281,-4.35357151410718,1.33937375383601e-05,0.000278669144126622,"CDON"
"ENSG00000143869",321.543285730357,1.81393818152149,0.41665756925194,4.35354669009904,1.33952549966445e-05,0.000278669144126622,"GDF7"
"ENSG00000158813",84.2727344515981,1.52711250824127,0.352033253506218,4.33797799790609,1.43799546178255e-05,0.000298744050325058,"EDA"
"ENSG00000196781",1063.85100323443,0.91269605801787,0.210582003302006,4.33415982233263,1.46317850396856e-05,0.000303559430720601,"TLE1"
"ENSG00000102780",472.590892293774,0.661472447849551,0.15268824261996,4.33217670528799,1.47642367844727e-05,0.000305888325719342,"DGKH"
"ENSG00000140682",1858.07008535002,0.642427746377655,0.148349161939059,4.33051146349961,1.48763400880835e-05,0.00030778985059293,"TGFB1I1"
"ENSG00000198728",2089.19729082143,-0.508981212807821,0.117554589120632,-4.32974345463888,1.49283151345191e-05,0.000308443837260972,"LDB1"
"ENSG00000109689",1160.0423434388,-1.01698727675674,0.235241991851627,-4.32315365446395,1.53814526937613e-05,0.000317373434668958,"STIM2"
"ENSG00000198046",236.474788624346,-0.865557831134674,0.200259915351647,-4.32217216118761,1.54500554348958e-05,0.000318355223893193,"ZNF667"
"ENSG00000035115",469.642006100102,-0.534510203063291,0.123807066065215,-4.31728349641803,1.57961222094489e-05,0.000324892279552494,"SH3YL1"
"ENSG00000173914",321.912919427587,-0.614509406267052,0.142343541467748,-4.31708667587343,1.58102086517127e-05,0.000324892279552494,"RBM4B"
"ENSG00000105186",552.753425603301,0.485774136579114,0.11256354210399,4.3155548190758,1.59202536243527e-05,0.000326710353849353,"ANKRD27"
"ENSG00000129116",22899.4584204201,0.876332473983931,0.203117225716959,4.31441730700421,1.60024417863688e-05,0.000327952612793715,"PALLD"
"ENSG00000131771",89.6699369856323,-3.04228544536335,0.705969478798416,-4.30937248242152,1.637184248236e-05,0.000335069668101814,"PPP1R1B"
"ENSG00000161381",638.807783189439,-1.27537341790534,0.295977913827369,-4.30901549853212,1.63982877770741e-05,0.000335157987022654,"PLXDC1"
"ENSG00000035403",17004.3073453495,0.878840960069005,0.204097002200218,4.30599641638473,1.6623574732261e-05,0.000339304635202282,"VCL"
"ENSG00000164402",2021.3289302764,-0.331175718312011,0.0769201608341356,-4.30544755394014,1.66648470124827e-05,0.00033968924361245,"SEPT8"
"ENSG00000125965",457.61167264081,-1.22441355786235,0.284552281681789,-4.30294760114276,1.68540720963908e-05,0.000343084572446019,"GDF5"
"ENSG00000154654",1359.99538473703,-0.924777887751892,0.21502097638587,-4.30087288829121,1.70126632021027e-05,0.000345848032477644,"NCAM2"
"ENSG00000164692",207689.679611623,-0.46923045706871,0.109132966564151,-4.29962157028768,1.71090004109299e-05,0.000347340229522162,"COL1A2"
"ENSG00000048740",5672.82425267741,0.84981126189742,0.197927641525631,4.2935451326912,1.75842548976685e-05,0.000356510763621404,"CELF2"
"ENSG00000188501",23.9533265005472,-2.89134433762678,0.67364224838883,-4.29210659595964,1.76985941807401e-05,0.000358349209715653,"LCTL"
"ENSG00000114850",2864.24089084225,0.379409466677733,0.088478001189381,4.2881785480849,1.80144264658878e-05,0.000364132068317966,"SSR3"
"ENSG00000166592",106.180971782242,-1.464144814976,0.341455001066228,-4.28795832658493,1.80322912669841e-05,0.000364132068317966,"RRAD"
"ENSG00000065526",1489.2348721478,0.729551415630952,0.170182194677003,4.28688451818125,1.81196427836017e-05,0.000365408774910316,"SPEN"
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368829511186565,"ANGPTL7"
"ENSG00000185745",283.997852484848,-1.59984121858639,0.373501008573676,-4.28336519008571,1.84087653626476e-05,0.000370253321935322,"IFIT1"
"ENSG00000109861",4209.17580466704,1.05208848384657,0.246062256265311,4.275700384996,1.90537330588047e-05,0.000382717224370818,"CTSC"
"ENSG00000101384",1244.85651932936,-0.583670696184761,0.136779049449542,-4.26725217446461,1.97895418816543e-05,0.000396488399243025,"JAG1"
"ENSG00000183049",325.74735723522,-0.721345899452052,0.169045360763846,-4.26717359289004,1.9796511415101e-05,0.000396488399243025,"CAMK1D"
"ENSG00000189320",1338.32017123955,0.822774929503498,0.1928258429185,4.26693288124897,1.98178750892684e-05,0.000396488399243025,"FAM180A"
"ENSG00000084764",313.392834137857,-0.730247188677618,0.171224390560759,-4.26485494435729,2.00032114581306e-05,0.000399668387247213,"MAPRE3"
"ENSG00000074935",273.111485781263,-0.662484734845723,0.155366172391802,-4.26402172781261,2.00779907371623e-05,0.000400633952192784,"TUBE1"
"ENSG00000106211",8538.62956816814,0.501825085450603,0.117864474655009,4.25764495128368,2.06591707955937e-05,0.00041168834434114,"HSPB1"
"ENSG00000111231",251.748404364098,0.702820900630022,0.165114583103146,4.25656466813094,2.07592010358409e-05,0.000413138107342721,"GPN3"
"ENSG00000070808",25.5885475782533,-1.71713234596285,0.403690557652469,-4.25358560762053,2.10374458359275e-05,0.000418126138038218,"CAMK2A"
"ENSG00000132330",160.205117398884,0.630366268174844,0.1482247610007,4.25277304492915,2.11139534507173e-05,0.000419096756239992,"SCLY"
"ENSG00000085415",393.381525407679,0.715641534183564,0.168422725645339,4.24907940090309,2.14650831063228e-05,0.000425508748226778,"SEH1L"
"ENSG00000061273",3199.21024764819,0.624213556790539,0.146962168060933,4.24744384916619,2.16223332625801e-05,0.000428065669623236,"HDAC7"
"ENSG00000151929",1202.68635289829,0.421692967991383,0.0993277077832456,4.24547165541771,2.18134084010379e-05,0.000430722386223883,"BAG3"
"ENSG00000170776",2917.057455751,0.556055233959734,0.130973454311611,4.24555675714846,2.18051302812253e-05,0.000430722386223883,"AKAP13"
"ENSG00000141469",72.1302155257671,-2.93302729565704,0.691283875676354,-4.24286953429567,2.2067974090521e-05,0.000435181598438725,"SLC14A1"
"ENSG00000135093",348.717137541514,-0.542557958185267,0.127907152042472,-4.24181095053315,2.21723424515706e-05,0.000435936730003294,"USP30"
"ENSG00000154945",1204.69476258018,0.349248626696887,0.082338774522056,4.24160583788302,2.21926192692334e-05,0.000435936730003294,"ANKRD40"
"ENSG00000170873",1670.51689714334,1.88077354483728,0.443364808313072,4.24204517267237,2.2149209522503e-05,0.000435936730003294,"MTSS1"
"ENSG00000275482",1447.18905030794,1.39882038999237,0.329859318260007,4.24065749414351,2.22865993346391e-05,0.000437215734356359,"EPHB6"
"ENSG00000176371",120.021671201796,-0.809006989710039,0.190848722566352,-4.23899609508141,2.24521563417735e-05,0.000439893800512496,"ZSCAN2"
"ENSG00000149577",1335.50066951113,0.695830180494069,0.164298813769487,4.23515036128215,2.28398824995569e-05,0.00044691217113151,"SIDT2"
"ENSG00000123405",12.6737953619004,-2.47823976772309,0.586055983320657,-4.22867411690111,2.35072553772676e-05,0.000459377267985443,"NFE2"
"ENSG00000170759",4490.45262291864,0.554070800177357,0.131058484765555,4.22766065980781,2.36133559609098e-05,0.000460856025809251,"KIF5B"
"ENSG00000125868",15937.9441078362,0.90102115180649,0.213172171882107,4.22672970796954,2.37112203287973e-05,0.00046217043999953,"DSTN"
"ENSG00000142002",1575.86721779364,0.511784902257211,0.121309263210815,4.21884437108331,2.45557691677367e-05,0.000477403240109591,"DPP9"
"ENSG00000165637",2196.41163782697,0.529181690678072,0.125431439934779,4.21889193772495,2.45505898601049e-05,0.000477403240109591,"VDAC2"
"ENSG00000126458",2035.8709955834,0.585173367476297,0.138726444318865,4.21818183511764,2.46280177480531e-05,0.000478194011274697,"RRAS"
"ENSG00000148908",406.930993232911,-0.629084763356661,0.149204622332701,-4.21625519049877,2.48392663734943e-05,0.000481678219240168,"RGS10"
"ENSG00000166963",7139.81802714842,-0.736426158954699,0.174850341588959,-4.21175133123791,2.53398407891835e-05,0.000490756890987448,"MAP1A"
"ENSG00000168781",326.426751737297,-1.2250554125645,0.291188711817916,-4.2070841445617,2.58686839994648e-05,0.000500359156030516,"PPIP5K1"
"ENSG00000160460",190.321023811135,-1.31577883426974,0.312919803160815,-4.20484360842301,2.61262746801243e-05,0.000504696977079698,"SPTBN4"
"ENSG00000011478",148.179692769756,0.741744543437215,0.176429709386709,4.20419296736138,2.62015336674537e-05,0.000505506022157435,"QPCTL"
"ENSG00000166986",1704.42316560782,-0.394908988395695,0.0939427481252004,-4.20371977908702,2.62563963202587e-05,0.000505920002888445,"MARS"
"ENSG00000031823",1567.98226075845,-0.547513205505195,0.130471056811139,-4.19643420454346,2.71150184612984e-05,0.000520920929110723,"RANBP3"
"ENSG00000137962",4572.42412811343,1.21889764044466,0.29045802322106,4.19646745139826,2.71110402817236e-05,0.000520920929110723,"ARHGAP29"
"ENSG00000189007",174.719484074007,-1.12891389303296,0.269029781529435,-4.19624134776113,2.71381058480264e-05,0.000520920929110723,"ADAT2"
"ENSG00000080822",1023.22692152675,0.46536012250577,0.110948390907725,4.1943837012725,2.73614487708676e-05,0.000524543217259228,"CLDND1"
"ENSG00000146966",2685.88717969121,0.468425173023863,0.111708861562094,4.19326780770641,2.74964505996649e-05,0.000526464910659829,"DENND2A"
"ENSG00000136141",517.291353431475,-0.599661634327983,0.143034024308304,-4.19244048559687,2.75969493770814e-05,0.000527721967570579,"LRCH1"
"ENSG00000108797",1888.70438293358,-0.623094396435292,0.148678946280736,-4.1908717543556,2.77884703949313e-05,0.000530045823842864,"CNTNAP1"
"ENSG00000171603",6904.33112544511,0.351672501457922,0.0839106657157977,4.19103457776183,2.77685332226972e-05,0.000530045823842864,"CLSTN1"
"ENSG00000064201",17.1426991592073,-2.07145054528797,0.49442666521878,-4.18960119064648,2.79445147257471e-05,0.000532351793108729,"TSPAN32"
"ENSG00000124762",8083.33868783847,-0.982095722155719,0.234477857104422,-4.18843695640886,2.80882313257441e-05,0.000534417416367331,"CDKN1A"
"ENSG00000122085",488.337995127163,-0.466566862723288,0.111422513877055,-4.1873661479053,2.82210353134021e-05,0.00053627048911101,"MTERF4"
"ENSG00000170802",302.10986615497,1.00491644095412,0.240053421767668,4.18622002366919,2.83638414409972e-05,0.000538308745142735,"FOXN2"
"ENSG00000110090",2284.63120555179,0.708479829842691,0.16935980301284,4.1832820848816,2.87330503723763e-05,0.00054450045774072,"CPT1A"
"ENSG00000138615",855.755382175577,1.3874111755436,0.331674275732634,4.18305330577403,2.87619918251948e-05,0.00054450045774072,"CILP"
"ENSG00000105552",501.765286707332,0.744862409782769,0.178189748897427,4.18016420356224,2.91298674300848e-05,0.00055077633237033,"BCAT2"
"ENSG00000187109",11827.4600748288,0.418907389477034,0.100238762805134,4.17909576848428,2.92670429965703e-05,0.000552680007709547,"NAP1L1"
"ENSG00000064933",474.677180926486,0.577144839699881,0.138194204741457,4.17633171217014,2.96247726970867e-05,0.000558738707966847,"PMS1"
"ENSG00000254470",365.954510933768,0.731488998787866,0.175215538169299,4.17479526319792,2.98254161554024e-05,0.00056182329312633,"AP5B1"
"ENSG00000135069",711.367453900976,-1.25158684907526,0.299825047678072,-4.174390561322,2.98784803146951e-05,0.000562123707287028,"PSAT1"
"ENSG00000078124",327.409499396012,0.86865267261161,0.208316730194824,4.16986514620894,3.04779929806275e-05,0.000571273766945053,"ACER3"
"ENSG00000186073",325.93824266317,-0.557139833975434,0.133607071683756,-4.16998761333657,3.04616194903857e-05,0.000571273766945053,"C15orf41"
"ENSG00000196924",73739.3249566411,0.683272430357154,0.163837853326857,4.17041859669647,3.0404064746302e-05,0.000571273766945053,"FLNA"
"ENSG00000101417",291.295276340568,-0.589557532178624,0.141408241948872,-4.16918790625929,3.05686890621797e-05,0.000571996602132942,"PXMP4"
"ENSG00000157368",53.9735372844147,-2.11542121394704,0.50741530008645,-4.16901345620958,3.05920929499956e-05,0.000571996602132942,"IL34"
"ENSG00000153904",3093.39374538368,1.35285466733729,0.324991545179229,4.16273803858869,3.14454053397983e-05,0.000587226465932485,"DDAH1"
"ENSG00000128510",163.354469753081,-2.22859740560719,0.535604172348129,-4.16090374321928,3.1699068017104e-05,0.000591234464432315,"CPA4"
"ENSG00000117122",706.031356008506,-0.715866619777978,0.172219324046391,-4.1567148387201,3.22856561956202e-05,0.000601434517936862,"MFAP2"
"ENSG00000111885",5780.07463927868,0.826382778959568,0.19887484803921,4.15529056141196,3.24874418247853e-05,0.000604450007907092,"MAN1A1"
"ENSG00000135679",3281.03314493111,-0.6713432112034,0.161575636121239,-4.15497798628286,3.25318862007561e-05,0.000604534253387057,"MDM2"
"ENSG00000049089",69.330610655078,-0.932143394751679,0.224397673946771,-4.15397975547997,3.26742095778748e-05,0.000606434931442297,"COL9A2"
"ENSG00000075142",1478.07969934526,0.415145222343613,0.100008477183909,4.15110032702719,3.30880672966574e-05,0.00061336447883461,"SRI"
"ENSG00000140564",2519.98803846909,0.512316539976357,0.123471735734447,4.1492616664773,3.33549362382042e-05,0.000617555634874821,"FURIN"
"ENSG00000070882",1137.43626772457,-1.12236951256612,0.270560085026445,-4.14831889358853,3.34925649475826e-05,0.000619346637522757,"OSBPL3"
"ENSG00000147459",1166.48221391024,0.711781725553779,0.171629787726134,4.14719225015621,3.36577431191086e-05,0.000621642096998659,"DOCK5"
"ENSG00000154319",89.7923845216443,0.986924515931066,0.238026950190038,4.14627215591813,3.37932126313705e-05,0.000623383928504392,"FAM167A"
"ENSG00000139436",2638.63526552401,0.544316191330024,0.131291660038575,4.14585504646752,3.38547959486203e-05,0.000623760200294226,"GIT2"
"ENSG00000179388",56.3232846179851,-1.96822920943435,0.475076671915166,-4.14297170496683,3.42834257271538e-05,0.000630890015355704,"EGR3"
"ENSG00000161267",42.4134126261392,1.56567871197023,0.378079171707582,4.14113981708882,3.45584214551856e-05,0.000635178753566488,"BDH1"
"ENSG00000171469",630.454629229045,-0.605607872080341,0.146258534470736,-4.14066689695647,3.46297538301778e-05,0.000635718329403688,"ZNF561"
"ENSG00000144362",100.684408365839,1.46422971597371,0.353832262520789,4.13820295962322,3.50036668250827e-05,0.000641804520660868,"PHOSPHO2"
"ENSG00000179862",58.1084413078857,1.47917882800045,0.35758955353279,4.13652695775635,3.52601948216347e-05,0.000645726300572741,"CITED4"
"ENSG00000204262",16019.6486291957,0.374950604071618,0.0906538185534887,4.13607071444414,3.533033573607e-05,0.000646229389761811,"COL5A2"
"ENSG00000154710",1280.38728267921,0.410652075365207,0.0993975886617749,4.13140882886559,3.60546689455242e-05,0.000658682703474021,"RABGEF1"
"ENSG00000198925",2050.32199109614,0.372390241016035,0.0901789564619911,4.12945830852446,3.63618929682345e-05,0.000663495022896279,"ATG9A"
"ENSG00000100320",5407.33945229994,-0.413579389165365,0.100176342160765,-4.12851358159639,3.65115876817015e-05,0.000665424783922225,"RBFOX2"
"ENSG00000116455",502.552674839896,0.504757199514493,0.122330999213312,4.12615937710386,3.68871680869e-05,0.000670655655073351,"WDR77"
"ENSG00000131370",1431.48422952866,-0.857798320696249,0.207885980926936,-4.12629229191618,3.68658660534868e-05,0.000670655655073351,"SH3BP5"
"ENSG00000084710",26.0125454637684,-2.11765140565449,0.513557207197557,-4.12349661532422,3.73163946009652e-05,0.000677338552579643,"EFR3B"
"ENSG00000142875",1028.01819791706,-0.612531537326281,0.148552807636536,-4.12332521391963,3.73441856324861e-05,0.000677338552579643,"PRKACB"
"ENSG00000102996",168.083826031282,1.26887064627569,0.307849291191987,4.12172671037392,3.76043148925736e-05,0.000681240848143573,"MMP15"
"ENSG00000105486",169.526609785985,-1.11545611201005,0.270910125075608,-4.1174397291306,3.83104674458738e-05,0.000690728606509237,"LIG1"
"ENSG00000125970",2091.87967105203,-0.431262543681326,0.10473523515403,-4.11764525135293,3.82763284590134e-05,0.000690728606509237,"RALY"
"ENSG00000154217",194.499919189598,0.959998138426502,0.233116255073282,4.11810895865978,3.81994087842612e-05,0.000690728606509237,"PITPNC1"
"ENSG00000196305",3000.26898668304,-0.690899986993429,0.167783806269752,-4.11779898402497,3.82508110373599e-05,0.000690728606509237,"IARS"
"ENSG00000143322",1187.01226451479,0.664846796966168,0.161507786829802,4.11649995344674,3.84669407459385e-05,0.000692725110103732,"ABL2"
"ENSG00000100906",568.897778757053,0.856632593541367,0.2081128794776,4.1161921150275,3.85183278211071e-05,0.000692826692221695,"NFKBIA"
"ENSG00000132589",2015.72786644991,0.52693130077485,0.128025729315769,4.11582346447876,3.85799519272147e-05,0.000693111947731514,"FLOT2"
"ENSG00000123352",639.100759189755,-0.561491654774299,0.136690754300046,-4.10775152752309,3.99529577625883e-05,0.000716928371225592,"SPATS2"
"ENSG00000119523",802.028795708802,0.389964593136251,0.0950629113345803,4.10217389370439,4.09286478119139e-05,0.000733567303090456,"ALG2"
"ENSG00000188428",267.477201566379,-0.690454406051025,0.168341293977788,-4.10151537828933,4.10453222450809e-05,0.000734788895273936,"BLOC1S5"
"ENSG00000183496",190.04571921043,-1.67687171148577,0.408960615733889,-4.10032567189039,4.12569125994576e-05,0.000737704771332686,"MEX3B"
"ENSG00000166260",910.725434468954,0.906091473650672,0.221175122008714,4.0967151523261,4.19054013699354e-05,0.000748416631777914,"COX11"
"ENSG00000068383",1410.80861574652,1.29756279448948,0.316879670095201,4.09481237499285,4.22510406729492e-05,0.000752152840162072,"INPP5A"
"ENSG00000100380",6325.85757052382,-0.303030881093766,0.0739957915766304,-4.09524480564473,4.21722530084692e-05,0.000752152840162072,"ST13"
"ENSG00000158467",546.366755633475,-0.815676165616014,0.199200792876818,-4.0947435692207,4.22635897641415e-05,0.000752152840162072,"AHCYL2"
"ENSG00000078699",508.578156051852,-0.59266014337247,0.144816901286348,-4.09247911057422,4.2678570206875e-05,0.00075864664998019,"CBFA2T2"
"ENSG00000133121",1034.18962663301,0.708181547114784,0.173112445967497,4.09087598038878,4.29746906893442e-05,0.000763014877479623,"STARD13"
"ENSG00000170899",431.570178945163,-0.706122422258432,0.172699342748459,-4.08873832998264,4.33725777513089e-05,0.000769177623001842,"GSTA4"
"ENSG00000121753",515.009318318253,-0.684756334147921,0.167536617822842,-4.08720399782692,4.36603190582449e-05,0.000773374891388443,"ADGRB2"
"ENSG00000145431",1030.09209014272,-0.829061622084872,0.202975487044161,-4.08454062191506,4.41641002526139e-05,0.000781384694305885,"PDGFC"
"ENSG00000161011",17777.229851117,-0.629043930199256,0.154052886886234,-4.08329855359216,4.44009198374703e-05,0.000784658029099753,"SQSTM1"
"ENSG00000100302",35.9024357827501,-1.98953964488074,0.487303341754859,-4.08275395304305,4.45051357694664e-05,0.000785583078354974,"RASD2"
"ENSG00000100647",850.433231758249,0.678017136904316,0.166088750256199,4.08225804492144,4.46002355956565e-05,0.000785924889524618,"SUSD6"
"ENSG00000109339",761.557092139261,-0.761778520953502,0.186619950463257,-4.08197793999246,4.46540361948593e-05,0.000785924889524618,"MAPK10"
"ENSG00000156675",1636.12089117043,1.45131770839937,0.35555460735818,4.08184194035021,4.46801802496333e-05,0.000785924889524618,"RAB11FIP1"
"ENSG00000122299",1477.79900026461,0.502700289120714,0.123316166499529,4.0765157026077,4.57155696711107e-05,0.000803204527458204,"ZC3H7A"
"ENSG00000184564",43.0620230480362,-2.97365689519821,0.72973754695238,-4.07496764777579,4.60207445111557e-05,0.000807629403964604,"SLITRK6"
"ENSG00000106948",547.479212078056,-0.910375357666883,0.223485680041551,-4.07352881624283,4.63061190736234e-05,0.000811696959919011,"AKNA"
"ENSG00000104093",723.020963286166,-0.505522725411873,0.124137976514175,-4.07226490721917,4.65581836065931e-05,0.00081517189678827,"DMXL2"
"ENSG00000142327",1040.76401732274,0.545351133522605,0.133988980071789,4.07011929809761,4.69890694149789e-05,0.000821766115808146,"RNPEPL1"
"ENSG00000129128",3708.19453774392,0.834937035540299,0.205506182296023,4.062831717333,4.84809812562738e-05,0.00084687942459777,"SPCS3"
"ENSG00000219481",952.807542286314,-0.67470112079511,0.166165410469491,-4.06041858464274,4.89848164946652e-05,0.000854694753239291,"NBPF1"
"ENSG00000104313",102.188579993028,-0.975368314587889,0.240245189646907,-4.05988696806544,4.90964773650881e-05,0.000855657249360483,"EYA1"
"ENSG00000142227",2295.64729975589,-0.550807683598217,0.135715229170642,-4.05855471758191,4.93773645269987e-05,0.00085956343190965,"EMP3"
"ENSG00000104047",1678.16093429181,-0.463221748649394,0.114182620453456,-4.05684986742983,4.97390316902761e-05,0.000864865252524951,"DTWD1"
"ENSG00000120942",291.569810256613,0.673558296310399,0.16628116118726,4.05071922460214,5.10604466908308e-05,0.000886823927904395,"UBIAD1"
"ENSG00000067113",1761.91047826907,-0.90163602946803,0.222743773684609,-4.04786187534332,5.16876318623987e-05,0.000895662682558385,"PLPP1"
"ENSG00000099849",41.6031871944642,1.3438141276829,0.331959859414586,4.04812235446999,5.16301559112914e-05,0.000895662682558385,"RASSF7"
"ENSG00000260549",78.3518099819245,0.913981643005075,0.226225203850902,4.04014065385681,5.34191551377173e-05,0.000924609262355119,"MT1L"
"ENSG00000135048",957.33779277493,0.856533689769696,0.212095192529969,4.03843990781954,5.38078734953551e-05,0.000930274251241043,"TMEM2"
"ENSG00000138185",883.697564675488,-0.451287204644589,0.111768477608281,-4.03769662342751,5.39785970063346e-05,0.000932161746477694,"ENTPD1"
"ENSG00000145386",194.391353411548,1.01653036711343,0.252012324530204,4.03365338980316,5.49163044553101e-05,0.0009472749783322,"CCNA2"
"ENSG00000164330",893.415644706184,0.983499576327021,0.244139749784929,4.02842870607272,5.61508829000258e-05,0.000967468852697258,"EBF1"
"ENSG00000067900",2681.71327474107,0.517427792793745,0.128453700150125,4.02812680513698,5.62230188175046e-05,0.000967610931808076,"ROCK1"
"ENSG00000109775",373.655383457226,-0.485482984998212,0.120538657810624,-4.0276123346333,5.63461481986531e-05,0.000968629301326449,"UFSP2"
"ENSG00000187079",8379.32143333662,0.735507764396393,0.182648544131925,4.02690187262125,5.65166046482758e-05,0.000970458024260926,"TEAD1"
"ENSG00000171604",690.973438416552,-0.593340182253453,0.147393313448082,-4.02555698337327,5.6840613331126e-05,0.00097491629546988,"CXXC5"
"ENSG00000135604",21.8444407968503,2.51205597684818,0.624235891230761,4.02420945693357,5.71670214615903e-05,0.000979405588275775,"STX11"
"ENSG00000102524",61.3208583705836,-1.09685533127727,0.272979267191992,-4.01809024751255,5.86717273188296e-05,0.00100404893812845,"TNFSF13B"
"ENSG00000143811",716.421895117449,0.436937344860756,0.108826907919763,4.01497527783208,5.94520261984398e-05,0.00101625387897897,"PYCR2"
"ENSG00000164171",847.020591560988,-0.960172554663183,0.23916681526877,-4.01465627070446,5.95324897725075e-05,0.00101648202661175,"ITGA2"
"ENSG00000123411",243.779202676457,-0.571784199723355,0.142455624052484,-4.01377062875872,5.97564172760924e-05,0.00101915646356579,"IKZF4"
"ENSG00000188878",174.480157095274,-0.561152402633831,0.139833495650723,-4.01300418059691,5.99508511513691e-05,0.00102132243046961,"FBF1"
"ENSG00000182551",1548.11201897203,0.63180456852532,0.15765495921543,4.0075147123154,6.13610403065987e-05,0.00104417186004881,"ADI1"
"ENSG00000184898",756.855217463227,-0.676806715837973,0.168964826436056,-4.00560714388749,6.18583861314987e-05,0.00105145371263922,"RBM43"
"ENSG00000156050",196.734583063372,-0.743835371989118,0.185816335161236,-4.00306771384593,6.25263965605274e-05,0.00106161690124348,"FAM161B"
"ENSG00000205765",1156.64047276682,0.389813726446777,0.097389148935805,4.00264023976353,6.26395152618426e-05,0.00106234653823136,"C5orf51"
"ENSG00000109654",1322.98666494407,-0.890617709665525,0.222605490854486,-4.00087934150604,6.31075321993757e-05,0.00106908677310911,"TRIM2"
"ENSG00000240303",1083.99592058352,-0.609919882323131,0.152470172065274,-4.00025706052208,6.32737140935303e-05,0.00107070435748214,"ACAD11"
"ENSG00000271254",841.251022733698,-0.834992409362476,0.208781516026361,-3.99935983440721,6.35140502344293e-05,0.00107357175312548,"LOC102724250"
"ENSG00000185122",1187.34656938723,0.449256847034371,0.112441742414773,3.99546322732318,6.45678791580795e-05,0.00109016781477047,"HSF1"
"ENSG00000176148",490.633692441163,0.439503481996859,0.110091132285005,3.99217877838761,6.54689840878563e-05,0.00110415118486702,"TCP11L1"
"ENSG00000153936",2068.23080136549,0.949285374599483,0.238104520928222,3.98684313468222,6.69582633978831e-05,0.00112801212364954,"HS2ST1"
"ENSG00000145390",8772.6510358532,2.38067502360023,0.597790203433032,3.98245908000553,6.82058707995068e-05,0.00114775323695392,"USP53"
"ENSG00000123685",43.7815042516856,2.01829201443133,0.506972391899883,3.98106888398353,6.86060622094735e-05,0.00115320622881518,"BATF3"
"ENSG00000121691",2105.15535143999,0.771098495117526,0.193792101171191,3.97899857866941,6.92061546408302e-05,0.00116200356101483,"CAT"
"ENSG00000168792",440.601670105704,0.674108304102238,0.169477973889113,3.97755701601259,6.96269308304721e-05,0.00116777393956534,"ABHD15"
